id,Title,Authors Names,Source Type,Work Type,Publication Date,Affiliation,Quartile
85057049251,Interactive mobile robot in a dynamic environment<sup>1</sup>,"Laura Castle,
Robbin Black,
Daniel Oscar",Conference Proceeding,Conference Paper,2018-01-01,Innopolis University,3
85078878335,Interactive robots control using mixed reality,"Michael Castle,
Jack Lee,
Jack White",Conference Proceeding,Conference Paper,2019-09-01,Innopolis University,3
85089722627,Internationalization strategy of innopolis university,"Michael Lee,
Bruce Black,
Daniel Black,
Robbin Castle",Book Series,Conference Paper,2020-01-01,Innopolis University,4
85051101981,Internet of vehicles: Integrated services over vehicular Ad Hoc Networks,"Stephen Jordan,
Bruce Castle,
Bruce White",Book Series,Conference Paper,2018-01-01,"Shaheed Benazir Bhutto Women University, COMSATS University Islamabad, Innopolis University",4
85070891851,Interplay between Big Spectrum Data and Mobile Internet of Things: Current solutions and future challenges,"Daniel Castle,
Daniel Jordan,
Jack White,
Robbin White",Journal,Article,2019-11-09,"Royal Bank of Canada, Institute of Space Technology, Islamabad, Innopolis University",1
85126520833,Interpretable Models and Patterns for EEG data set,Stephen Johns,Conference Proceeding,Conference Paper,2021-01-01,Innopolis University,1
85041095835,Introducing ADegree: Anonymisation of social networks through constraint programming,"Daniel Jordan,
Jack White,
Stephen Johns,
Daniel Castle",Book Series,Conference Paper,2018-01-01,Innopolis University,4
85124698939,Introducing Gamification Into Agile Processes Of A Game Development Company,"Stephen White,
Michael Jordan,
Stephen Johns,
Laura Black",Conference Proceeding,Conference Paper,2021-01-01,Innopolis University,1
85127145558,Introduction,"Bruce Johns,
Bruce Johns,
Stephen Johns,
Michael White,
Stephen Black,
Daniel Black,
Jack Oscar",Book Series,Book Chapter,2022-01-01,"Indian Institute of Technology Delhi, Innopolis University, Indian Institute of Technology Jodhpur, Indian Institute of Technology (Indian School of Mines), Dhanbad, Singapore University of Technology and Design",4
85070221929,Introduction to the Special Section on Recent Advancements in Flying ad hoc Networks,"Laura White,
Jack Oscar,
Robbin Oscar,
Stephen White",Journal,Editorial,2019-07-01,"Université de Ghardaia, Georgia Southern University, Innopolis University, Daegu Gyeongbuk Institute of Science and Technology",1
85060870751,Intuitive rules design evaluation methods and case study,"Michael Black,
Bruce Black,
Bruce White,
Robbin Black",Conference Proceeding,Conference Paper,2019-01-01,Innopolis University,4
85077507756,Invariants classification characteristics for checking the correctness of computational processes,"Robbin Oscar,
Michael Oscar,
Stephen White,
Stephen Oscar",Conference Proceeding,Conference Paper,2019-01-01,"V.I. Vernadsky Crimean Federal University, Innopolis University",4
85074403504,Investigation of complex nonlinear processes in systems with intense relativistic electron beams,Laura Black,Conference Proceeding,Conference Paper,2019-09-01,"Saratov State University, Innopolis University",1
85078323134,Investigation of cracked rotor analytically and numerically,"Stephen Castle,
Laura Castle,
Stephen Castle",Conference Proceeding,Conference Paper,2019-12-09,"Ministry of Oil, Republic of Iraq, Saba Saze Jonoub Shargh, Peter the Great St. Petersburg Polytechnic University, Innopolis University",4
85041811300,Joining jolie to docker: Orchestration of microservices on a containers-as-a-service layer,"Bruce Lee,
Michael Black,
Laura Oscar",Book Series,Conference Paper,2018-01-01,"Technical University of Denmark, Örebro Universitet, Innopolis University",1
85093918541,Joint Deep Recurrent Network Embedding and Edge Flow Estimation,"Michael White,
Jack Black,
Stephen Johns,
Michael Jordan,
Robbin Johns",Book Series,Conference Paper,2020-01-01,"NYU Abu Dhabi, Heriot-Watt University, Dubai Campus, Merck &amp; Co., Inc., Innopolis University, Harbin University of Science and Technology, University of Central Florida",4
85009432112,Jolie Coog buildings: Internet of things for smart building infrastructure supporting concurrent apps utilizing distibuted microservices,"Stephen Oscar,
Jack Oscar,
Laura White,
Michael Black,
Michael Johns",Conference Proceeding,Conference Paper,2016-01-01,Innopolis University,4
85011296016,Jolie community on the rise,"Laura Jordan,
Robbin Black,
Jack Johns,
Stephen Lee,
Jack Lee,
Robbin Jordan",Conference Proceeding,Conference Paper,2016-12-22,"Kazan Federal University, Innopolis University",1
85089526499,Jump intermittency as a second type of transition to and from generalized synchronization,"Stephen Oscar,
Michael Lee,
Robbin Lee,
Jack Castle,
Daniel Johns,
Daniel Castle",Journal,Article,2020-07-01,"Saratov State University, Universidad Politécnica de Madrid, Regional Scientific and Educational Mathematical Center Mathematics of Future Technologies, Innopolis University",2
85075662120,Kent Beck or Pablo Picasso? Speculations of the Relationships Between Artists in Software and Painting,"Daniel Johns,
Robbin Castle,
Stephen Johns",Book Series,Conference Paper,2019-01-01,Innopolis University,4
85101708168,Kinematic Control of Compliant Serial Manipulators Composed of Dual-Triangles,"Michael Black,
Michael White,
Daniel White,
Michael Lee",Conference Proceeding,Conference Paper,2021-01-08,"Laboratoire des Sciences du Numérique de Nantes, CNRS Centre National de la Recherche Scientifique, Innopolis University",1
85102106213,Kinematic Identification of Industrial Robot Using End-Effector Mounted Monocular Camera Bypassing Measurement of 3-D Pose,Stephen Oscar,Journal,Article,2022-02-01,Innopolis University,1
85034215458,Kinematic and dynamic approaches in gait optimization for humanoid robot locomotion,"Daniel Jordan,
Stephen White,
Stephen White",Book Series,Conference Paper,2018-01-01,"Kazan Federal University, Innopolis University",4
85101685379,Kinematics loading manipulators of the parallel-to-serial structure based on a tripod,"Jack Jordan,
Stephen Jordan,
Daniel Oscar,
Daniel Castle",Conference Proceeding,Conference Paper,2021-02-17,"Volgograd State Technical University, Federal State Educational Institution of Higher Education, Volgograd State Agricultural University, Innopolis University",4
85074392044,Kinesthetic and visual modes of imaginary movement: MEG studies for BCI development,"Daniel White,
Daniel Black",Conference Proceeding,Conference Paper,2019-09-01,"Universidad Politécnica de Madrid, Innopolis University",1
85124035024,Knowledge-Based Algorithms for BDI Agents,"Robbin Castle,
Daniel Lee",Journal,Article,2021-12-01,"A.P. Ershov Institute of Informatics Systems, Siberian Branch, Russian Academy of Sciences, Innopolis University",4
85115013804,Kuibyshev reservoir shore transformation as a factor of archaeological heritage objects destruction,"Bruce Jordan,
Robbin Lee,
Daniel Castle,
Bruce Johns",Conference Proceeding,Conference Paper,2021-09-03,"Kazan Federal University, Kazan National Research Technical University named after A. N. Tupolev -KAI, Innopolis University",4
85065619956,LED Projector of Pulse Backlight for Machine Vision System,"Stephen Johns,
Michael Black,
Laura Castle,
Robbin Black,
Stephen Castle",Conference Proceeding,Conference Paper,2019-04-24,"Innopolis University, AO Evraz KGOK, Erdenet Mining Corporation, Ural Federal University",4
85007164318,LRI: A low rank approach to non-local sparse representation for image interpolation,"Daniel White,
Bruce Castle,
Jack Castle,
Robbin White",Conference Proceeding,Conference Paper,2016-10-31,"Innopolis University, École de Technologie Supérieure",1
84921313076,LTL-based verification of reconfigurable workflows,Michael White,Journal,Article,2014-01-01,"Kazan Federal University, Innopolis University",1
85096082422,Laparoscopic partial nephrectomy using a technology of augmented reality: New vector of the development of operative urology?,"Michael White,
Jack Oscar,
Stephen Black,
Bruce Johns,
Jack Castle",Journal,Article,2020-09-01,"V.I.Shumakov Federal Research Center of Transplantology and Artificial Organs, Russian Scientific Center for Surgery named after Academician B.V. Petrovsky, Pavlov University, Innopolis University",3
85034632239,Large residual multiple view 3D CNN for false positive reduction in pulmonary nodule detection,"Robbin Black,
Michael White,
Robbin Oscar,
Bruce Lee,
Daniel Oscar",Conference Proceeding,Conference Paper,2017-10-04,"Zayed University, Universidade Estadual de Campinas, Innopolis University",1
85103236504,Lateral gait analysis of a crawling robot by means of controlling the lengths of links and friction in the supports,"Daniel White,
Laura Lee,
Daniel Lee",Conference Proceeding,Conference Paper,2020-12-03,"Southwest State University, Innopolis University",1
85079088555,Learning Agility from Dancers – Experience and Lesson Learnt,"Michael White,
Bruce Johns,
Daniel Oscar,
Robbin Castle",Book Series,Conference Paper,2020-01-01,Innopolis University,4
85108964112,Learning Deep Attention Network from Incremental and Decremental Features for Evolving Features,"Bruce White,
Stephen Black",Journal,Article,2021-01-01,"Hebei University of Environmental Engineering, Innopolis University",3
85124796767,Learning Environment-What Matters for the High Ability Computer Science Students?,"Daniel Lee,
Michael Johns,
Laura Jordan",Conference Proceeding,Conference Paper,2021-01-01,Innopolis University,1
85051993833,Learning deconvolutional deep neural network for high resolution medical image reconstruction,"Michael Black,
Stephen Johns,
Michael Castle,
Jack Black,
Robbin Lee,
Bruce Black",Journal,Article,2018-11-01,"Innopolis University, Shandong University of Finance and Economics, Stanford University, Digital Media Technology Key Lab of Shandong Province",1
85086763035,Learning stabilizing control policies for a tensegrity hopper with augmented random search,"Stephen Johns,
Stephen Lee,
Bruce Black",Conference Proceeding,Conference Paper,2020-05-01,Innopolis University,1
85116262986,Length-constrained mixed-integer convex programming-based generation of tensegrity structures,"Daniel Lee,
Michael Lee",Conference Proceeding,Conference Paper,2021-07-03,Innopolis University,1
85092086554,Lessons From Italy's and Sweden's Policies in Fighting COVID-19: The Contribution of Biomedical and Social Competences,"Daniel Lee,
Jack Castle",Journal,Article,2020-09-22,"Centro Universitario Internazionale, Saint Petersburg State University, King's College London, Innopolis University",2
85056774783,Levels for hotline miami 2: Wrong number using procedural content generations,"Robbin Jordan,
Daniel Jordan,
Stephen Castle,
Michael Lee",Journal,Article,2018-01-01,Innopolis University,2
85098881743,Leveraging Smart Contracts for Asynchronous Group Key Agreement in Internet of Things,"Robbin Oscar,
Stephen Castle,
Michael Black,
Daniel White,
Michael Johns,
Daniel White",Conference Proceeding,Conference Paper,2020-10-11,"Hanyang University, Kennesaw State University, Innopolis University",1
84947246965,Lightweight context-aware activity recognition,"Laura Oscar,
Daniel Black,
Robbin Jordan,
Robbin Black",Book Series,Conference Paper,2016-01-01,"Zayed University, Innopolis University",4
85091136666,Linearization-based forward kinematic algorithm for tensegrity structures with compressible struts,"Laura Castle,
Daniel Oscar,
Bruce Black",Book Series,Conference Paper,2021-01-01,Innopolis University,4
85025158714,Link prediction using top-k shortest distances,"Robbin Lee,
Jack Johns,
Bruce Oscar,
Robbin Jordan",Book Series,Conference Paper,2017-01-01,Innnopolis University,4
85084972418,Localizing oscillatory sources in a brain by MEG data during cognitive activity,"Jack Castle,
Laura Castle,
Stephen Oscar,
Daniel Lee",Conference Proceeding,Conference Paper,2020-02-01,"Universidad Politécnica de Madrid, Innopolis University",1
84964792452,Location Prediction via Social Contents and Behaviors: Location-Aware Behavioral LDA,"Jack Jordan,
Jack Lee,
Michael Castle",Conference Proceeding,Conference Paper,2016-01-29,Innopolis University,1
85100770223,Long-term progress and behavior complexification in competitive coevolution,"Michael Jordan,
Michael Jordan",Journal,Article,2021-01-01,"CNR-ISTC, CNR-ISTC Innopolis University",3
84947798602,Lung cancer detection using supervised classification with cluster variability on radiographs data,"Jack Black,
Daniel Black,
Stephen Oscar",Journal,Article,2015-01-01,"Alfaisal University, Innopolis University",3
85099032575,ML-based Telegram bot for real estate price prediction,"Robbin Black,
Robbin Oscar",Conference Proceeding,Conference Paper,2020-12-28,Innopolis University,4
